,index,ref,ref_p5,ref_p95,2050hoog,2050hoog_p5,2050hoog_p95,2050laag,2050laag_p5,2050laag_p95,2100hoog,2100hoog_p5,2100hoog_p95,2100laag,2100laag_p5,2100laag_p95
82,83,2109736354121492.8,66629907.3903209,3094981269838812.0,1024857307008474.2,771275.1772982473,1025601535357569.6,527279304235458.75,510911.5262829643,899715929565320.5,1817976009979173.8,3371770.0163752697,2625235220680943.0,527279304235458.75,510911.5262829643,899715929565320.5
83,84,556789364855956.2,77750043.18889484,1956064377451714.5,730177807322502.0,342199.7645844213,860608185362288.0,682359125127912.8,545102.1661320534,639702877509165.5,1918613449793372.0,1132055.3565525298,2891493128077588.5,682359125127912.8,545102.1661320534,639702877509165.5
84,85,489265291895135.8,61880289.795442745,1583116314635425.5,827882379693265.6,385400.5760524344,1097507045759967.0,1152645807578044.8,1007711.1523098215,857318240386977.6,1812759359635044.0,1193869.5477937416,3086258835492913.5,1152645807578044.8,1007711.1523098215,857318240386977.6
85,86,479370003849578.1,34281012.78611168,1519880759602599.5,978845743141827.4,245868.01306070318,1341975214644406.2,1242351958584009.5,520856.11325811816,657119989941055.2,2235505319359079.0,1980208.8227178063,2654318913468474.5,1242351958584009.5,520856.11325811816,657119989941055.2
86,87,262758727389778.34,45772048.03818558,1530429306532911.2,1159797013436456.0,991917.0275263565,1259316528941135.2,814556253744989.2,4194057.925701871,801990552207005.8,3053440667271805.0,1987614.3978029091,4998669179524121.0,814556253744989.2,4194057.925701871,801990552207005.8
87,88,171172511299854.1,9353574.597094294,954115233722295.9,844162230579208.4,676696.713605438,1068679010539754.0,480651174207829.25,2037435.9505787531,1077875689764031.8,3421701145251813.5,805675.8742997298,4806225223770642.0,480651174207829.25,2037435.9505787531,1077875689764031.8
88,89,241352113662311.4,31769070.486529768,1159050946899249.0,1224087615741776.5,602058.711541583,1090004106679747.1,184677806053896.72,1265240.5951437582,840356904590243.1,4714373998966741.0,286868.66195623635,5799380745225895.0,184677806053896.72,1265240.5951437582,840356904590243.1
89,90,239843601225384.4,56257188.99385432,1080383460619400.8,1642411208044670.2,1179794.798088252,913941968813543.9,176903289210729.22,252280.42788890176,647853705356968.6,5184318486632983.0,240820.90990006423,8992102982710933.0,176903289210729.22,252280.42788890176,647853705356968.6
90,91,230385754598031.84,36971439.23217201,1098478164688847.0,1037111796938919.9,2618138.5150359473,1028841598045154.6,187615813418437.94,568378.3372705027,906751622803394.9,5419623375335030.0,309487.5932079047,3860355422253995.5,187615813418437.94,568378.3372705027,906751622803394.9
91,92,175337815391325.8,42616946.63861141,1071189492406992.6,875233162406674.4,1391569.2047318197,932899705886140.4,252615197925164.72,496426.37608821335,898319930956759.6,6775304943558501.0,7023787.795657643,4906702547654452.0,252615197925164.72,496426.37608821335,898319930956759.6
92,93,275555562220885.6,39632262.57920984,927441929797082.1,450708045084711.4,322341.7497293906,1327260871288394.5,190657356534713.3,306754.4388948892,851800173739801.1,6283477024935482.0,1582740.5554204914,5451595170420644.0,190657356534713.3,306754.4388948892,851800173739801.1
93,94,380112584493923.1,30614308.093914527,969023682545341.5,569612675238038.9,368054.8182137624,1488988616667435.2,138135295126088.98,950083.0511843015,756354967756711.5,3189108605220404.5,1828406.0549674914,6302950674890202.0,138135295126088.98,950083.0511843015,756354967756711.5
94,95,511601275035490.8,93246937.59470102,1214283796824989.0,430967535968916.44,238173.2818280173,1365407697074475.5,134774702066999.8,654065.5349591108,713955721706124.9,4641949493497708.0,5608869.395128339,7252641817801430.0,134774702066999.8,654065.5349591108,713955721706124.9
95,96,641833234456766.9,64989113.81047325,1524614404025658.0,377001036452385.94,489411.9017327414,1042596935791974.9,215109828914797.53,876742.0620308083,1121663357406121.1,2758095838771888.5,29017214.492693607,3645614466567789.5,215109828914797.53,876742.0620308083,1121663357406121.1
96,97,801707553152037.1,13767063.805028085,1610023962631494.8,328904918566999.25,648369.4990555601,958309088266576.4,322999521728429.4,474941.2670316553,1053500508443999.0,2701465080039255.0,11393250.047401546,4083419349169321.5,322999521728429.4,474941.2670316553,1053500508443999.0
97,98,854210646969913.6,39170139.18374751,1716796595389338.0,230350390299711.1,474624.07608630863,841400232567443.5,319953542795935.94,366427.9046142173,885714524092221.2,2369855391787851.0,15813918.048895286,2303232610576754.0,319953542795935.94,366427.9046142173,885714524092221.2
98,99,1486598185645919.5,54550142.6109272,2030172910650139.8,201316302178281.66,315781.6869616463,923411182976007.5,411119474459159.06,749582.427243189,884801977695026.0,2066785028935686.2,13391078.167588936,2168431948667144.8,411119474459159.06,749582.427243189,884801977695026.0
99,100,2130764693503273.8,49654942.38664068,2352300786183800.0,369286894394948.9,848744.4626251075,1048853897904875.9,515633459593142.0,1022495.9773375756,1028132847874028.2,2875654610344357.0,3574691.8130305116,2076154254166739.5,515633459593142.0,1022495.9773375756,1028132847874028.2
100,101,2603872392824721.5,41134360.18371209,3323753990286856.0,533297791879846.56,894209.3367887645,1370908691237481.5,679043353575836.9,944613.9029854647,908304736717571.9,2779405241775308.5,4554158.532347061,1537010162821888.8,679043353575836.9,944613.9029854647,908304736717571.9
101,102,876561766142230.8,64147827.40346228,1847800009392676.0,548788787748461.8,229334.29523860553,926141742774765.2,571319033469600.9,970084.61628269,746881531528271.2,1579663194587392.0,2588766.7157699824,3232321653817576.5,571319033469600.9,970084.61628269,746881531528271.2
102,103,538954780709592.75,60044644.99451123,1942676051498349.8,572714918634327.9,78714.60648195022,1339743603363655.2,585367989278108.4,1355438.9229860231,681085048436893.2,1237588312315311.8,1012534.2771389907,3086483569499193.0,585367989278108.4,1355438.9229860231,681085048436893.2
103,104,466340169439196.3,43255078.574401766,1836777351631702.5,920458179924886.8,210784.27472478428,468359150914766.7,1247138399080752.2,1612327.1825624616,669732134540466.1,1770244783657533.5,1577177.205856258,2572194199708508.5,1247138399080752.2,1612327.1825624616,669732134540466.1
